1588047002,41.562,37.375,32.25,31.937,51.0
1588047601,41.75,37.875,34.125,38.0,51.75
1588048201,42.312,39.312,35.875,41.25,60.625
1588048802,44.437,41.25,37.562,42.187,62.75
1588049402,46.75,42.937,39.125,42.687,63.875
1588050001,48.187,43.812,40.25,43.0,54.437
1588050601,48.5,43.875,40.562,42.75,52.187
1588051201,48.812,43.75,40.687,42.25,50.312
1588051801,48.625,43.625,40.687,41.812,48.437
1588052401,48.75,43.562,40.625,41.437,44.875
1588053001,48.75,43.5,40.625,41.125,42.562
1588053601,51.125,43.5,40.625,40.937,40.562
1588054201,51.937,43.375,40.625,40.562,36.0
1588054801,50.937,43.0,40.25,38.687,25.875
1588055401,50.25,42.75,39.875,36.75,24.937
1588056002,50.0,42.562,39.625,35.75,26.125
1588056601,49.062,42.437,39.375,35.25,26.0
1588057201,50.187,42.312,39.125,34.75,25.625
1588057801,50.937,42.25,38.562,32.937,23.5
1588058401,49.875,42.062,37.812,31.375,21.312
1588059002,50.562,41.937,37.062,30.187,21.25
1588059602,49.75,41.625,35.75,28.187,20.0
1588060201,49.937,41.437,35.062,27.375,19.687
1588060801,49.625,41.25,34.312,26.437,19.437
1588061401,49.062,41.062,33.875,26.125,19.312
1588062001,48.062,40.875,33.687,26.0,19.437
1588062602,47.375,40.75,33.5,26.0,19.5
1588063201,47.187,40.562,33.375,25.937,19.625
1588063801,46.875,40.437,33.25,25.875,19.687
1588064401,46.687,40.25,33.125,25.812,19.812
1588065001,46.5,40.125,33.0,25.75,19.875
1588065601,49.125,39.812,32.125,25.125,19.937
1588066202,47.437,39.437,31.0,24.375,19.0
1588066801,46.5,39.25,30.75,24.25,18.812
1588067401,45.937,39.062,30.625,24.187,18.875
1588068001,45.5,38.937,30.5,24.125,19.0
1588068601,45.312,38.812,30.437,24.125,19.062
1588069202,45.062,38.625,30.375,24.062,19.125
1588069801,44.937,38.5,30.312,24.062,19.25
1588070401,44.687,38.375,30.25,24.0,19.312
1588071001,44.437,38.25,30.187,24.0,19.375
1588071601,44.375,38.125,30.125,23.937,19.5
1588072202,44.125,38.0,30.125,24.0,19.625
1588072801,43.937,37.875,30.062,23.937,19.75
1588073401,43.875,37.75,30.0,23.937,19.875
1588074001,43.562,37.625,29.937,23.875,20.0
1588074601,45.125,37.562,29.812,23.812,20.125
1588075202,45.25,37.5,29.75,23.75,20.25
1588075801,45.5,37.062,29.062,23.375,20.25
1588076401,45.437,36.875,28.75,23.25,19.937
1588077001,45.437,36.312,28.125,22.875,19.687
1588077602,45.187,35.875,27.625,22.562,19.312
1588078202,43.812,35.687,27.312,22.437,19.062
1588078802,43.062,35.562,27.25,22.437,18.875
1588079401,42.5,35.437,27.187,22.375,18.75
1588080001,43.187,32.562,25.562,21.5,18.625
1588080601,40.687,31.375,24.25,20.812,17.625
1588081202,39.5,31.187,24.0,20.625,17.25
1588081801,39.375,31.062,23.875,20.625,17.187
1588082401,38.437,30.937,23.812,20.562,17.25
1588083001,37.875,30.875,23.75,20.562,17.25
1588083602,37.437,30.75,23.687,20.562,17.312
1588084201,38.125,30.625,23.625,20.5,17.312
1588084801,37.375,30.5,23.625,20.562,17.562
1588085401,36.875,30.5,23.625,20.562,17.687
1588086002,37.375,30.375,23.625,20.625,17.812
1588086601,37.062,31.312,24.875,26.562,45.937
1588087201,36.687,31.812,28.375,32.625,51.812
1588087801,37.0,33.5,30.687,36.0,51.062
1588088402,40.562,36.062,32.812,38.5,58.5
1588089002,42.312,38.375,34.875,39.312,60.312
1588089601,44.312,40.312,36.625,40.062,61.562
1588090201,45.625,41.187,37.812,40.375,50.625
1588090801,45.812,41.25,38.125,40.062,48.5
1588091402,47.875,41.125,38.25,39.75,45.812
1588092001,46.812,41.625,38.5,41.625,41.75
1588092601,46.437,41.375,38.625,41.125,40.687
1588093201,46.062,41.25,38.562,40.5,40.25
1588093801,46.125,41.187,38.562,40.0,40.062
1588094402,46.062,41.062,38.562,39.75,39.875
1588095001,46.0,41.0,38.5,39.437,39.812
1588095601,46.0,40.812,38.437,39.0,39.812
1588096202,45.875,40.75,38.312,38.687,39.812
1588096802,48.062,41.25,38.437,39.562,32.187
1588097401,47.375,41.062,38.5,39.812,27.687
1588098001,46.375,40.812,38.437,39.0,27.125
1588098601,45.937,40.625,38.25,38.312,27.25
1588099202,45.75,40.5,38.125,37.875,27.5
1588099802,45.625,40.437,38.0,37.562,27.812
1588100401,45.437,40.312,37.812,37.187,28.125
1588101001,45.375,40.187,37.625,36.75,28.375
1588101601,45.125,40.125,37.5,36.312,28.625
1588102201,45.187,40.062,37.375,36.187,28.875
1588102802,47.0,40.562,37.875,38.437,28.875
1588103401,46.375,40.437,37.937,37.812,28.875
1588104001,45.687,40.25,37.812,37.125,28.937
1588104601,45.312,40.187,37.687,36.625,29.125
1588105201,45.187,40.125,37.562,36.625,29.312
1588105802,46.0,39.937,37.5,36.062,29.437
1588106401,46.625,39.875,37.25,35.187,28.75
1588107001,46.375,39.812,37.062,34.625,28.0
1588107601,45.437,39.562,36.875,34.187,27.687
1588108202,44.875,39.437,36.625,33.875,27.687
1588108802,44.625,39.375,36.5,33.625,27.75
1588109401,44.375,39.25,36.375,33.437,27.812
1588110001,44.437,39.125,36.25,33.062,27.937
1588110601,44.125,39.0,36.062,32.875,28.0
1588111201,44.187,38.937,35.937,32.75,28.125
1588111802,44.0,38.937,35.875,32.625,28.25
1588112401,44.062,38.875,35.812,32.562,28.375
1588113001,44.0,38.812,35.687,32.5,28.437
1588113601,43.875,38.75,35.625,32.375,28.562
1588114202,43.812,38.687,35.562,32.312,28.687
1588114802,43.75,38.625,35.5,32.25,28.812
1588115401,43.687,38.5,35.437,32.125,28.875
1588116001,43.562,38.5,35.375,32.062,29.0
1588116602,43.437,38.437,35.312,32.0,29.062
1588117201,43.437,38.312,35.25,31.937,29.187
1588117801,43.312,38.312,35.187,31.875,29.25
1588118401,43.187,38.187,35.125,31.812,29.312
1588119001,43.187,38.187,35.062,31.75,29.437
1588119602,43.125,38.125,35.0,31.687,29.437
1588120202,43.062,38.0,34.937,31.625,29.562
1588120801,43.0,38.0,34.875,31.562,29.625
1588121401,43.0,37.937,34.812,31.5,29.687
1588122001,42.937,37.875,34.75,31.437,29.75
1588122602,42.812,37.812,34.687,31.375,29.812
1588123201,42.812,37.75,34.625,31.312,29.875
1588123801,42.812,37.687,34.562,31.312,29.937
1588124401,42.75,37.625,34.5,31.25,30.0
1588125001,42.375,37.562,34.437,31.187,30.062
1588125602,42.312,37.5,34.375,31.125,30.062
1588126201,42.25,37.437,34.312,31.062,30.125
1588126801,42.25,37.375,34.25,31.0,30.187
1588127401,42.187,37.312,34.187,30.937,30.187
1588128001,42.125,37.25,34.125,30.937,30.25
1588128602,41.937,37.187,34.062,30.875,30.25
1588129201,41.812,37.125,34.0,30.812,30.312
1588129801,41.875,37.0,33.875,30.75,30.375
1588130401,41.75,37.0,33.812,30.687,30.375
1588131001,41.625,36.937,33.812,30.687,30.437
1588131602,41.562,36.875,33.75,30.625,30.437
1588132202,41.562,36.812,33.687,30.562,30.5
1588132802,41.5,36.75,33.625,30.562,30.5
1588133401,41.562,37.687,34.125,35.375,54.562
1588134001,41.937,38.562,35.5,39.937,53.75
1588134601,43.25,40.0,36.687,41.75,57.687
1588135202,44.875,41.437,37.937,43.5,60.375
1588135801,46.375,42.687,39.125,44.812,58.125
1588136401,47.25,43.187,39.875,45.312,51.437
1588137001,47.562,43.187,40.125,45.062,47.75
1588137601,47.687,43.062,40.125,43.687,46.437
1588138201,47.812,42.875,40.062,42.812,45.687
1588138801,47.75,42.75,40.0,42.187,45.187
1588139401,49.187,42.687,40.062,41.687,42.687
1588140001,48.187,42.437,40.0,41.125,41.75
1588140602,47.937,42.312,39.875,40.625,41.5
1588141201,47.562,42.625,39.812,40.937,41.437
1588141801,47.625,42.687,40.0,42.25,41.437
1588142401,47.375,42.562,39.937,41.625,41.5
1588143001,50.312,42.25,39.812,39.875,32.062
1588143602,50.187,42.0,39.437,35.812,24.25
1588144201,49.75,41.75,38.875,30.875,22.062
1588144801,49.437,41.625,38.437,29.25,21.125
1588145401,48.625,41.5,38.062,28.625,20.75
1588146002,48.812,41.375,37.75,28.125,20.625
1588146602,48.562,41.187,37.375,27.562,20.562
1588147201,48.812,41.0,36.125,26.0,20.375
1588147801,48.437,40.812,34.875,25.125,19.937
1588148401,48.312,40.625,34.312,24.75,19.687
1588149001,48.25,40.437,33.687,24.437,19.5
1588149602,47.187,40.312,33.312,24.25,19.437
1588150201,46.5,40.125,33.062,24.125,19.437
1588150801,46.187,40.0,32.875,24.062,19.375
1588151401,45.812,39.812,32.687,23.937,19.375
1588152002,45.625,39.625,32.5,23.875,19.312
1588152602,47.0,39.687,32.062,23.687,19.312
1588153201,46.062,39.5,31.875,23.625,19.312
1588153801,45.562,39.375,31.75,23.625,19.312
1588154401,45.187,39.25,31.625,23.562,19.312
1588155002,44.875,39.125,31.562,23.562,19.375
1588155601,44.75,39.062,31.437,23.5,19.375
1588156201,42.25,38.625,31.312,23.437,19.375
1588156801,37.562,38.375,30.625,23.125,19.375
1588157402,38.437,37.687,30.187,22.937,19.375
1588158001,37.312,37.125,29.437,22.437,19.375
1588158601,37.125,36.937,29.062,22.125,19.375
1588159201,35.812,37.437,28.875,22.125,19.375
1588159801,36.5,36.937,28.937,22.125,19.312
1588160402,42.375,37.312,28.437,22.125,19.312
1588161002,43.625,37.375,28.187,22.125,19.25
1588161601,43.812,37.125,27.875,22.125,24.812
1588162201,43.875,38.062,29.0,26.937,52.937
1588162801,43.812,38.437,32.187,31.437,57.062
1588163402,43.75,38.937,34.75,34.625,59.5
1588164001,44.937,40.687,36.625,36.937,61.062
1588164601,48.187,42.312,38.312,38.687,61.875
1588165201,48.875,42.812,39.125,39.437,46.0
1588165802,48.625,42.687,39.25,39.437,39.562
1588166401,48.5,42.562,39.25,39.187,38.125
1588167001,48.5,42.5,39.187,38.812,36.187
1588167601,48.937,42.437,39.125,38.437,33.812
1588168202,48.562,42.312,39.062,38.187,32.625
1588168802,48.25,42.25,39.0,37.937,32.062
1588169401,48.125,42.25,38.937,37.75,31.375
1588170001,48.062,42.187,38.937,37.625,31.062
1588170601,48.812,42.125,38.812,37.125,30.125
1588171202,48.812,42.125,38.75,36.812,28.875
1588171802,48.812,42.125,38.687,36.25,28.062
1588172401,49.062,42.0,38.375,34.562,25.75
1588173001,48.625,42.562,38.437,36.0,49.187
1588173601,48.5,42.875,39.062,39.875,54.5
1588174202,48.625,43.25,39.875,42.875,60.25
1588174802,49.437,44.0,40.562,44.187,50.125
1588175401,49.125,43.875,40.75,43.625,46.687
1588176001,48.937,43.687,40.687,42.75,45.062
1588176601,48.937,43.562,40.687,41.937,43.125
1588177202,48.75,43.312,40.562,41.312,41.25
1588177801,48.75,43.25,40.437,40.812,39.125
1588178401,48.562,43.687,40.5,41.937,39.812
1588179001,49.187,43.937,40.812,43.875,39.375
1588179602,49.625,43.75,40.875,43.0,36.562
1588180202,49.187,43.5,40.812,42.125,33.187
1588180801,49.25,43.25,40.812,41.25,31.625
1588181401,49.187,43.125,40.5,40.75,30.875
1588182001,48.937,43.0,40.312,40.187,30.75
1588182602,48.75,42.875,40.062,39.625,30.812
1588183201,48.437,42.75,39.875,39.125,31.0
1588183801,49.062,42.687,39.75,38.562,31.062
1588184401,49.125,42.625,39.562,37.25,28.062
1588185001,48.562,42.5,39.375,36.687,26.562
1588185602,48.812,42.375,39.125,35.125,24.875
1588186202,48.25,42.25,39.0,34.687,24.187
1588186801,47.937,42.125,38.812,34.437,24.062
1588187401,47.687,42.062,38.687,34.25,24.187
1588188002,47.5,41.937,38.562,34.0,24.312
1588188601,47.437,41.875,38.375,33.812,24.5
1588189201,47.375,41.75,38.312,33.625,24.625
1588189801,47.25,41.625,38.187,33.437,24.812
1588190401,47.062,41.5,38.062,33.25,25.0
1588191002,47.0,41.375,37.937,33.125,25.187
1588191602,46.937,41.312,37.812,33.0,25.312
1588192201,46.812,41.187,37.75,32.875,25.5
1588192801,47.0,41.125,37.625,32.687,25.625
1588193401,47.375,41.125,37.375,31.875,25.187
1588194001,46.875,41.0,37.187,31.625,24.812
1588194601,46.625,40.875,37.062,31.5,24.75
1588195201,46.437,40.75,36.937,31.375,24.812
1588195802,46.312,40.687,36.875,31.375,24.875
1588196401,46.187,40.625,36.812,31.312,25.0
1588197001,46.062,40.562,36.687,31.25,25.125
1588197601,45.937,40.437,36.625,31.187,25.25
1588198202,45.937,40.375,36.5,31.125,25.375
1588198801,46.062,40.25,36.437,31.062,25.375
1588199401,45.75,40.187,36.312,30.937,25.562
1588200001,45.625,40.062,36.25,30.875,25.687
1588200602,45.5,40.0,36.125,30.812,25.812
1588201202,45.437,39.875,36.062,30.75,25.875
1588201801,45.312,39.875,35.937,30.75,26.0
1588202401,45.187,39.75,35.875,30.687,26.125
1588203002,45.125,39.687,35.812,30.625,26.187
1588203602,45.0,39.625,35.75,30.625,26.312
1588204201,44.937,39.562,35.625,30.562,26.375
1588204801,44.875,39.437,35.562,30.5,26.5
1588205402,44.812,39.375,35.5,30.437,26.562
1588206001,44.687,39.312,35.375,30.437,26.625
1588206601,44.625,39.25,35.312,30.375,26.75
1588207201,44.562,39.125,35.25,30.312,26.812
1588207802,44.5,39.062,35.187,30.312,26.937
1588208402,44.437,39.0,35.062,30.25,27.0
1588209001,44.375,38.937,35.0,30.187,27.062
1588209601,44.25,38.812,34.937,30.187,27.125
1588210201,44.187,38.75,34.875,30.125,27.187
1588210802,44.0,38.687,34.75,30.125,27.312
1588211401,43.937,38.625,34.687,30.062,27.375
1588212001,43.875,38.5,34.625,30.0,27.437
1588212601,43.812,38.437,34.562,29.937,27.5
1588213201,43.75,38.375,34.437,29.937,27.562
1588213802,43.562,38.25,34.375,29.875,27.625
1588214401,43.562,38.25,34.312,29.812,27.687
1588215001,43.437,38.125,34.25,29.812,27.75
1588215601,43.375,38.062,34.125,29.75,27.75
1588216201,43.25,38.0,34.062,29.75,27.812
1588216802,43.187,37.937,34.0,29.687,27.875
1588217401,43.125,37.812,33.937,29.625,27.937
1588218001,43.0,37.75,33.875,29.625,28.0
1588218601,42.937,37.687,33.812,29.562,28.0
1588219201,42.875,37.625,33.687,29.5,28.062
1588219802,43.5,38.5,34.187,34.375,52.875
